Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.0	0.00249943928989	0.0	0.000610910097985	0.000278926841655	0.0	0.00105813443693	0.0	0.00152018193026	0.0	0.0	0.00425161353419	0.0	0.00122339223831	0.00711169706876	0.00635920975728	0.00343156308758	0.000111426643065	0.000234843595098	0.0	0.000551223316198	0.00988283154951	0.0008862959285	0.0	0.000300158673165	0.0	0.0	0.00011932246432	0.0	0.0	0.0	0.0	0.00801910719523	0.0	0.0	0.0	0.00245504259454	0.0	0.0	0.00105706150875	0.000889219806809	0.000253078095816	0.000699344429352	0.0042766783957	0.0	0.0	0.0	0.0	0.00724386299048	0.0147577954764	0.001718695604	0.0	0.0	0.0	0.0	0.00214800629997	0.0	0.00465173586303	0.000398096928177	0.000205271349293	0.000196603461948	0.000119375482769	0.000911376979225	0.0	0.0	0.00443225279515	0.00358352739093	0.0	0.00607717251818	0.00527297473495	0.00638142612719	0.000446495488801	0.000663008648001	0.00081224258129	0.000164056312286	0.00966853828792	0.000600304378822	0.000172946967368	9.36195664894e-05	0.00392264485253	0.00209923727712	0.0	0.0	0.0	8.5429158633e-05	0.00231064197336	0.00459820964753	0.0080752319975	0.00976544007018	0.00176458154334	0.000352860932026	0.0	0.0	0.000731204487062	0.00043725993491	0.00011727522009	0.000738402733538	0.00306523001422	0.000490677077121	0.0	0.0	0.00658572722239	0.00350407148648	0.0049342217459	0.00362136855771	0.00221936247523	0.000604021566741	0.00663440019154
k__Bacteria;p__Deferribacteres;c__Deferribacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000285963590631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79211785618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000164217079434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218741749714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000260612729484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000292916829366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__FBP;c__	0.000248549842356	0.000886897812543	0.00264897506389	0.00867492339139	0.000329640812865	0.0	0.000136533475733	0.0	0.000954532839928	0.0	0.0	0.00871405087998	0.0	0.000293614137194	0.00560606750915	0.0036606521112	0.00276431470944	0.000891413144524	0.00117421797549	0.0	0.000992201969156	0.00298053649906	0.000938430983118	0.0	0.000300158673165	0.0	0.0	0.000566781705518	0.0	0.0	0.0	0.0	0.00187681232229	0.0	0.0	0.0	0.000377698860698	0.0	0.0	0.000680573848101	0.000203250241556	0.000449916614785	0.000388524682973	0.000496785874249	0.0	0.000824390024988	0.0	0.0	0.000965848398731	0.00290998784041	0.00157547097034	0.0	0.0	0.0	0.0	0.000179000524997	0.0	0.00107347750685	0.000619261888275	0.00028737988901	0.000589810385843	0.0	0.00109365237507	0.0	0.0	0.00262842898317	0.000551311906297	0.000447079427031	0.00147669612591	0.00190536061851	0.000116025929585	0.000496106098668	0.000994512972001	0.00076446360592	0.000218741749714	0.00163783981927	0.000643183263024	0.000115297978245	0.000327668482713	0.000598369553775	0.000292916829366	0.000154949988047	0.000169538998168	0.0	0.000128143737949	0.000154042798224	0.000375364052859	0.00178284342802	0.000481056161092	0.00074504554052	0.000705721864051	9.05613428666e-05	0.000164477037818	0.000317914994375	0.000159003612695	0.000195458700151	0.00138993455725	0.000839789044992	0.00024533853856	0.000182604811992	0.0	0.000990334920659	0.000718783894663	0.00099480277135	0.00115883793847	0.000722583131469	0.0005575583693	0.000540009317916
k__Bacteria;p__Fibrobacteres;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149889095452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136953608994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.77049365946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7638943122e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53744983125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.29263948833e-05	0.0
k__Bacteria;p__Fibrobacteres;c__TG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012761364907	0.0	0.0	0.0	0.0	0.0	0.0	0.000174038894378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.84258463705e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000139389592325	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.0204249285037	0.0457292126926	0.0157417795927	0.00659036237926	0.00774597548917	0.0630799012082	0.0470202327441	0.0	0.0171587238564	0.0352807283763	0.0654987783958	0.00463226763849	0.0	0.0836602217975	0.00515224299651	0.0155039306848	0.0144755072185	0.0297328142385	0.0196396654311	0.0	0.0336523876107	0.00484642206762	0.029347091195	0.0	0.00720005617255	0.0	0.0	0.00237998598624	0.138632162662	0.189873417722	0.0207234711814	0.00541242925719	0.0364717715781	0.0	0.0101274543576	0.0	0.0643460718769	0.0	0.0	0.00908161558348	0.0115989952582	0.0115314565696	0.0108978501182	0.00880246970806	0.0	0.0165504327289	0.0233068361446	0.018691588785	0.00302758752962	0.00564329784765	0.00742805387126	0.0	0.0	0.0269533130114	0.0109512035768	0.0441445128064	0.0326869126849	0.0191081836107	0.0086197814504	0.010105736605	0.0492182203767	0.0569918450654	0.0203429468174	0.00320381155637	0.000181485929007	0.0279383676352	0.0259277395266	0.085575615058	0.0056199646792	0.0166022391258	0.160114125314	0.0313413059158	0.016214244825	0.0101025230636	0.0313551107816	0.0099497301422	0.0327716165472	0.04683948339	0.00606914845203	0.0803946431889	0.0486141973068	0.0023294148203	0.00855814025084	0.0	0.00277051507511	0.0119751159753	0.196524977908	0.00646047691228	0.0117570125771	0.011895893797	0.0744340532723	0.00668682315391	0.00488692608316	0.00696947884851	0.0143657555686	0.0121262577573	0.00972809405224	0.00980500364975	0.0413948422752	0.0163582752787	0.0230214387605	0.00758321456192	0.00557831209361	0.00569781972077	0.0171821866835	0.014050801035	0.0265506197914	0.00930616057875
k__Bacteria;p__Firmicutes;c__Clostridia	0.0075997073227	0.0039601971012	0.00451026547916	0.00708655713663	0.00924612293199	0.0	0.0199540965786	0.0	0.0109412976052	0.0	0.0	0.00164225056427	0.0	0.00173993562782	0.00264542825576	0.00947065231029	0.073197147082	0.00551538300816	0.00599776873733	0.0	0.0125982526396	0.00568667439979	0.00636724180735	0.0	0.000387704952838	0.0	0.0	0.100093625519	0.0	0.0	0.0	0.0	0.327409909623	0.0	0.0	0.0	0.00417691974189	0.0	0.0	0.00407360568209	0.00324863652459	0.00222724346423	0.00530441032252	0.00339648628048	0.0	0.00163628929202	0.000157827919562	0.0	0.00201612962317	0.000534487562524	0.0100301953902	0.0	0.0	0.0	0.00484878654058	0.00381867786661	0.00805798002904	0.00560983279432	0.00726656784455	0.00490324829677	0.0186674987119	0.00849271291702	0.0110022007584	0.00702381473253	0.000181485929007	0.00376962363973	0.00721234111702	0.00143644964055	0.000484659241325	0.00511686739302	0.0718564696634	0.00396479331885	0.00637814319377	0.00424891602398	0.0124972282946	0.0054494025323	0.00904703619621	0.00249144289975	0.000300920035144	0.0449845682392	0.00547800965649	0.107304588389	0.00226269976269	0.0	0.000463690488802	0.0013578587399	0.356788224293	0.017094904909	0.00407019327157	0.00268838821939	0.00351324666743	0.000985896777858	0.00152961034424	0.00224165394923	0.00355470874214	0.00206208928659	0.00824739318325	0.00250603715013	0.00279573000346	0.00141518729294	0.000329959229609	0.00401470773114	0.00113985719803	0.00314572426821	0.0100707002274	0.0119057450111	0.028236533223	0.00486991056142
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0	0.000134378456446	0.0	0.000162909359463	0.00021976054191	0.0	0.000204800213599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000277633819501	0.0	0.00108030689794	0.0	0.000156562396732	0.0	0.000171491698373	0.000174300380062	0.0	0.0	0.0	0.0	0.0	0.00127277295274	0.0	0.0	0.0	0.0	0.00113746201351	0.0	0.0	0.0	4.19665400776e-05	0.0	0.0	2.89605892809e-05	3.38750402594e-05	0.0	0.0	0.0	0.0	2.14127279218e-05	4.60331432055e-05	0.0	0.0	0.0	6.36553927409e-05	0.0	0.0	0.0	0.0	0.0	0.000155946530836	0.0	0.000117954645386	0.0	0.000131068974632	0.0	8.10112870422e-05	0.00642322033651	0.0	0.000137434195198	0.0	0.0	0.0	0.0	0.000464103718341	0.0	0.0	0.0	0.000255198708	7.04447234093e-05	5.71718456021e-05	0.0	0.0	0.0004812284242	0.00032546314374	0.000309899976093	0.0	0.0	0.0	0.0	0.000375364052859	6.99154285497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000165213877516	0.0	0.0	0.0	0.0	0.0	0.0	5.31007970762e-05	0.0
k__Bacteria;p__Firmicutes;c__OPB54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64660680876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.000189196387801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01134731385e-05	0.0	0.0	0.0	0.0	7.34964421597e-05	0.000146412319252	0.000300893743793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000667267987234	0.0	0.0	1.65489081605e-05	0.0	0.0	0.0	2.59192630043e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112281502202	0.0	0.0	0.0	0.000352013817583	0.0	0.0	3.64610425914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143744578384	0.000232467587251	0.000585603047096	0.0	4.01226713526e-05	0.00098398548843	2.7896840892e-05	0.0	5.42524794137e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.61851079028e-05	0.000504087045751	0.0	0.0	0.0	7.95018063473e-05	0.0	0.0	0.0	0.0	0.0	0.000490225141134	0.0	0.0	4.77505330248e-05	0.000115883793847	0.0	5.575583693e-05	4.62865129642e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.0011184742906	0.0	0.0	0.000488728078388	0.0	0.0	0.000136533475733	0.0	0.000141412272582	0.0	0.0	0.000351373019354	0.0	0.0	0.000128138685924	0.000258122905277	0.0	0.0	0.000234843595098	0.0	0.0	0.000575191254205	5.21350546177e-05	0.0	0.0	0.0	0.0	0.00101424094672	0.0	0.0	0.0	0.0	0.000170619302026	0.0	0.0	0.0	9.44247151746e-05	0.0	0.0	0.0	7.62188405836e-05	0.0	0.000129508227658	0.0	0.0	0.000449667286357	4.60331432055e-05	0.0	0.000142036529225	0.0	0.00100257243567	0.0	0.0	0.0	0.0	0.0	0.000280703755504	0.000408943812134	0.0	0.0	0.0	0.0	0.0	0.00153136378884	0.0	0.000154613469598	0.000137827976574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218741749714	0.0	0.000128636652605	0.0	0.0	0.0	0.0	0.000309899976093	0.0	0.0	0.0	0.0	0.0	0.0	0.000336739312765	0.000274490462297	0.0	0.0	0.0	0.0	0.0	0.000195458700151	0.0	0.0	0.00024533853856	0.000502163232978	0.000197975537765	0.0	0.0	0.0	0.000386279312823	0.000103226161638	0.0	0.000154288376547
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31987716738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000961040144427	0.00309747486333	0.000476605984386	7.42844287103e-05	0.0	0.0	0.000514475095118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.29498101164e-05	0.0	0.0	0.000173763535685	0.0	5.62395768481e-05	0.0	8.63975433476e-05	0.0	0.000374722738631	0.000138099429616	0.0	8.52219175351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000187135837003	0.000204471906067	8.84659840393e-05	0.00028737988901	0.0	0.0	0.0	0.000701875069884	0.0	0.000154613469598	0.000689139882871	0.0	0.000511164043585	0.00234846773909	0.0	0.0001488318296	0.0002652034592	0.0	0.000382798062	0.000105667085114	0.0	0.000172946967368	0.0	0.0	0.000195277886244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156851692741	0.0	4.52806714333e-05	0.0	9.53744983125e-05	0.0	0.0	0.000477790004054	0.000293926165747	0.00024533853856	0.00022825601499	0.0	0.000148550238099	0.000134771980249	0.00019896055427	0.0	0.000516130808192	0.0	7.71441882737e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.0	0.0	0.0	0.0	0.0	0.0	6.82667378663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011024466324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89605892809e-05	0.0	0.0	0.000103606582126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119909299376	0.0	0.0	0.0	8.84659840393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.57577684032e-05	0.0	9.36195664894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104873142825	0.000144316848328	0.0	0.0	0.0	0.0	0.0	0.0	7.81834800602e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154839242458	0.0	0.000115716282411
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.00347969779298	0.00314445588083	0.00264897506389	0.0114851098421	0.00322033717184	0.0	0.00542720566037	0.0	0.00802514646902	0.0	0.0	0.00639498895225	0.0	0.000978713790648	0.0132943886646	0.00821300153155	0.00285963590631	0.00616560758295	0.00410976291421	0.0	0.00378506677123	0.0245763535887	0.00849801390268	0.0	0.000337678507311	0.0	0.0	0.00125288587535	0.0	0.0	0.0	0.0	0.00272990883242	0.0	0.0	0.0	0.0048156604739	0.0	0.0	0.00373591601723	0.00282009710159	0.00272761947713	0.00360032872888	0.0227441532862	0.0	0.000824390024988	0.0	0.0	0.00576668308654	0.00956138861848	0.0115534537825	0.0	0.0	0.0	0.00156804468415	0.00268500787496	0.00266668567729	0.00654310099415	0.00398096928177	0.00188849641349	0.00458741411211	0.000179063224154	0.00911376979225	0.00350937534942	0.0	0.0148944309046	0.0328030584247	0.000447079427031	0.0107344449153	0.00615918897611	0.00435097235945	0.00555638830508	0.004309556212	0.00630682474884	0.00311706993343	0.0283716123531	0.00767532027208	0.00495781306455	0.000421288049202	0.00465398541825	0.00214805674868	0.000516499960156	0.00233963817471	0.0	0.00115329364155	0.00426185075087	0.00159529722465	0.0121652845677	0.00760068734526	0.00399971816489	0.00337738320653	0.00699586373644	0.00128292089498	0.00165315797075	0.0036173321888	0.00261914658202	0.00625470550762	0.0217925257175	0.00495583847892	0.00100432646596	0.0	0.012032569286	0.00736753492029	0.00819717483592	0.00980183756288	0.0125935917199	0.00910678669856	0.00867872118079
k__Bacteria;p__Lentisphaerae;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.29263948833e-05	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000406090753548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132788962646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38628746463e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.68817678426e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011362922338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229704568326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205390397632	0.0	0.0	0.000192422464437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043435454914	0.0	0.000981354154242	0.0	0.0	0.0	0.0	0.0	0.000289709484617	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ZB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156562396732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025522729814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
